"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","HUR","WOMEN","PC_LF","Q","1982-Q4",9.805608,
"AUS","HUR","WOMEN","PC_LF","Q","1983-Q1",10.11741,
"AUS","HUR","WOMEN","PC_LF","Q","1983-Q2",10.48619,
"AUS","HUR","WOMEN","PC_LF","Q","1983-Q3",10.65548,
"AUS","HUR","WOMEN","PC_LF","Q","1983-Q4",10.04209,
"AUS","HUR","WOMEN","PC_LF","Q","1984-Q1",9.811337,
"AUS","HUR","WOMEN","PC_LF","Q","1984-Q2",9.711717,
"AUS","HUR","WOMEN","PC_LF","Q","1984-Q3",9.103226,
"AUS","HUR","WOMEN","PC_LF","Q","1984-Q4",9.067931,
"AUS","HUR","WOMEN","PC_LF","Q","1985-Q1",8.929804,
"AUS","HUR","WOMEN","PC_LF","Q","1985-Q2",8.720979,
"AUS","HUR","WOMEN","PC_LF","Q","1985-Q3",8.55792,
"AUS","HUR","WOMEN","PC_LF","Q","1985-Q4",8.620763,
"AUS","HUR","WOMEN","PC_LF","Q","1986-Q1",8.624293,
"AUS","HUR","WOMEN","PC_LF","Q","1986-Q2",8.406819,
"AUS","HUR","WOMEN","PC_LF","Q","1986-Q3",8.873801,
"AUS","HUR","WOMEN","PC_LF","Q","1986-Q4",8.695902,
"AUS","HUR","WOMEN","PC_LF","Q","1987-Q1",8.731468,
"AUS","HUR","WOMEN","PC_LF","Q","1987-Q2",8.633911,
"AUS","HUR","WOMEN","PC_LF","Q","1987-Q3",8.511394,
"AUS","HUR","WOMEN","PC_LF","Q","1987-Q4",8.338694,
"AUS","HUR","WOMEN","PC_LF","Q","1988-Q1",8.144619,
"AUS","HUR","WOMEN","PC_LF","Q","1988-Q2",8.34341,
"AUS","HUR","WOMEN","PC_LF","Q","1988-Q3",7.449527,
"AUS","HUR","WOMEN","PC_LF","Q","1988-Q4",7.388862,
"AUS","HUR","WOMEN","PC_LF","Q","1989-Q1",7.227075,
"AUS","HUR","WOMEN","PC_LF","Q","1989-Q2",6.849747,
"AUS","HUR","WOMEN","PC_LF","Q","1989-Q3",6.629746,
"AUS","HUR","WOMEN","PC_LF","Q","1989-Q4",6.532188,
"AUS","HUR","WOMEN","PC_LF","Q","1990-Q1",6.787183,
"AUS","HUR","WOMEN","PC_LF","Q","1990-Q2",6.810553,
"AUS","HUR","WOMEN","PC_LF","Q","1990-Q3",7.437888,
"AUS","HUR","WOMEN","PC_LF","Q","1990-Q4",7.737058,
"AUS","HUR","WOMEN","PC_LF","Q","1991-Q1",8.519126,
"AUS","HUR","WOMEN","PC_LF","Q","1991-Q2",9.214831,
"AUS","HUR","WOMEN","PC_LF","Q","1991-Q3",9.240302,
"AUS","HUR","WOMEN","PC_LF","Q","1991-Q4",9.615041,
"AUS","HUR","WOMEN","PC_LF","Q","1992-Q1",9.77622,
"AUS","HUR","WOMEN","PC_LF","Q","1992-Q2",9.848214,
"AUS","HUR","WOMEN","PC_LF","Q","1992-Q3",9.924521,
"AUS","HUR","WOMEN","PC_LF","Q","1992-Q4",10.14012,
"AUS","HUR","WOMEN","PC_LF","Q","1993-Q1",9.911882,
"AUS","HUR","WOMEN","PC_LF","Q","1993-Q2",9.627201,
"AUS","HUR","WOMEN","PC_LF","Q","1993-Q3",10.08826,
"AUS","HUR","WOMEN","PC_LF","Q","1993-Q4",10.29829,
"AUS","HUR","WOMEN","PC_LF","Q","1994-Q1",9.829923,
"AUS","HUR","WOMEN","PC_LF","Q","1994-Q2",9.427503,
"AUS","HUR","WOMEN","PC_LF","Q","1994-Q3",9.257031,
"AUS","HUR","WOMEN","PC_LF","Q","1994-Q4",8.846315,
"AUS","HUR","WOMEN","PC_LF","Q","1995-Q1",8.637059,
"AUS","HUR","WOMEN","PC_LF","Q","1995-Q2",7.851944,
"AUS","HUR","WOMEN","PC_LF","Q","1995-Q3",7.880398,
"AUS","HUR","WOMEN","PC_LF","Q","1995-Q4",7.978512,
"AUS","HUR","WOMEN","PC_LF","Q","1996-Q1",7.906708,
"AUS","HUR","WOMEN","PC_LF","Q","1996-Q2",8.147719,
"AUS","HUR","WOMEN","PC_LF","Q","1996-Q3",8.456134,
"AUS","HUR","WOMEN","PC_LF","Q","1996-Q4",8.412066,
"AUS","HUR","WOMEN","PC_LF","Q","1997-Q1",8.325911,
"AUS","HUR","WOMEN","PC_LF","Q","1997-Q2",8.227921,
"AUS","HUR","WOMEN","PC_LF","Q","1997-Q3",7.994183,
"AUS","HUR","WOMEN","PC_LF","Q","1997-Q4",7.65242,
"AUS","HUR","WOMEN","PC_LF","Q","1998-Q1",7.554348,
"AUS","HUR","WOMEN","PC_LF","Q","1998-Q2",7.378785,
"AUS","HUR","WOMEN","PC_LF","Q","1998-Q3",7.289969,
"AUS","HUR","WOMEN","PC_LF","Q","1998-Q4",7.041812,
"AUS","HUR","WOMEN","PC_LF","Q","1999-Q1",6.884222,
"AUS","HUR","WOMEN","PC_LF","Q","1999-Q2",6.667242,
"AUS","HUR","WOMEN","PC_LF","Q","1999-Q3",6.634475,
"AUS","HUR","WOMEN","PC_LF","Q","1999-Q4",6.364231,
"AUS","HUR","WOMEN","PC_LF","Q","2000-Q1",6.633864,
"AUS","HUR","WOMEN","PC_LF","Q","2000-Q2",6.201826,
"AUS","HUR","WOMEN","PC_LF","Q","2000-Q3",5.559885,
"AUS","HUR","WOMEN","PC_LF","Q","2000-Q4",5.755776,
"AUS","HUR","WOMEN","PC_LF","Q","2001-Q1",5.992029,
"AUS","HUR","WOMEN","PC_LF","Q","2001-Q2",6.634335,
"AUS","HUR","WOMEN","PC_LF","Q","2001-Q3",6.526541,
"AUS","HUR","WOMEN","PC_LF","Q","2001-Q4",6.715816,
"AUS","HUR","WOMEN","PC_LF","Q","2002-Q1",6.246065,
"AUS","HUR","WOMEN","PC_LF","Q","2002-Q2",6.111938,
"AUS","HUR","WOMEN","PC_LF","Q","2002-Q3",6.159039,
"AUS","HUR","WOMEN","PC_LF","Q","2002-Q4",6.090533,
"AUS","HUR","WOMEN","PC_LF","Q","2003-Q1",5.981008,
"AUS","HUR","WOMEN","PC_LF","Q","2003-Q2",5.927934,
"AUS","HUR","WOMEN","PC_LF","Q","2003-Q3",6.01317,
"AUS","HUR","WOMEN","PC_LF","Q","2003-Q4",5.951897,
"AUS","HUR","WOMEN","PC_LF","Q","2004-Q1",5.769221,
"AUS","HUR","WOMEN","PC_LF","Q","2004-Q2",5.532465,
"AUS","HUR","WOMEN","PC_LF","Q","2004-Q3",5.585197,
"AUS","HUR","WOMEN","PC_LF","Q","2004-Q4",5.175654,
"AUS","HUR","WOMEN","PC_LF","Q","2005-Q1",5.375813,
"AUS","HUR","WOMEN","PC_LF","Q","2005-Q2",5.299884,
"AUS","HUR","WOMEN","PC_LF","Q","2005-Q3",5.103496,
"AUS","HUR","WOMEN","PC_LF","Q","2005-Q4",5.040836,
"AUS","HUR","WOMEN","PC_LF","Q","2006-Q1",5.101783,
"AUS","HUR","WOMEN","PC_LF","Q","2006-Q2",5.021092,
"AUS","HUR","WOMEN","PC_LF","Q","2006-Q3",4.736779,
"AUS","HUR","WOMEN","PC_LF","Q","2006-Q4",4.746107,
"AUS","HUR","WOMEN","PC_LF","Q","2007-Q1",4.938715,
"AUS","HUR","WOMEN","PC_LF","Q","2007-Q2",4.777605,
"AUS","HUR","WOMEN","PC_LF","Q","2007-Q3",4.709331,
"AUS","HUR","WOMEN","PC_LF","Q","2007-Q4",4.63031,
"AUS","HUR","WOMEN","PC_LF","Q","2008-Q1",4.464527,
"AUS","HUR","WOMEN","PC_LF","Q","2008-Q2",4.554344,
"AUS","HUR","WOMEN","PC_LF","Q","2008-Q3",4.584433,
"AUS","HUR","WOMEN","PC_LF","Q","2008-Q4",4.680007,
"AUS","HUR","WOMEN","PC_LF","Q","2009-Q1",5.258125,
"AUS","HUR","WOMEN","PC_LF","Q","2009-Q2",5.394034,
"AUS","HUR","WOMEN","PC_LF","Q","2009-Q3",5.481828,
"AUS","HUR","WOMEN","PC_LF","Q","2009-Q4",5.438362,
"AUS","HUR","WOMEN","PC_LF","Q","2010-Q1",5.294342,
"AUS","HUR","WOMEN","PC_LF","Q","2010-Q2",5.337847,
"AUS","HUR","WOMEN","PC_LF","Q","2010-Q3",5.384997,
"AUS","HUR","WOMEN","PC_LF","Q","2010-Q4",5.457395,
"AUS","HUR","WOMEN","PC_LF","Q","2011-Q1",5.293869,
"AUS","HUR","WOMEN","PC_LF","Q","2011-Q2",5.18891,
"AUS","HUR","WOMEN","PC_LF","Q","2011-Q3",5.312413,
"AUS","HUR","WOMEN","PC_LF","Q","2011-Q4",5.37827,
"AUS","HUR","WOMEN","PC_LF","Q","2012-Q1",5.302978,
"AUS","HUR","WOMEN","PC_LF","Q","2012-Q2",5.358277,
"AUS","HUR","WOMEN","PC_LF","Q","2012-Q3",5.184622,
"AUS","HUR","WOMEN","PC_LF","Q","2012-Q4",5.414892,
"AUS","HUR","WOMEN","PC_LF","Q","2013-Q1",5.432701,
"AUS","HUR","WOMEN","PC_LF","Q","2013-Q2",5.617752,
"AUS","HUR","WOMEN","PC_LF","Q","2013-Q3",5.674313,
"AUS","HUR","WOMEN","PC_LF","Q","2013-Q4",5.691973,
"AUS","HUR","WOMEN","PC_LF","Q","2014-Q1",6.042903,
"AUS","HUR","WOMEN","PC_LF","Q","2014-Q2",5.969596,
"AUS","HUR","WOMEN","PC_LF","Q","2014-Q3",6.247818,
"AUS","HUR","WOMEN","PC_LF","Q","2014-Q4",6.332492,
"AUS","HUR","WOMEN","PC_LF","Q","2015-Q1",6.168835,
"AUS","HUR","WOMEN","PC_LF","Q","2015-Q2",5.997233,
"AUS","HUR","WOMEN","PC_LF","Q","2015-Q3",6.242435,
"AUS","HUR","WOMEN","PC_LF","Q","2015-Q4",5.924724,
"AUS","HUR","WOMEN","PC_LF","Q","2016-Q1",5.805917,
"AUS","HUR","WOMEN","PC_LF","Q","2016-Q2",5.832283,
"AUS","HUR","WOMEN","PC_LF","Q","2016-Q3",5.746481,
"AUS","HUR","WOMEN","PC_LF","Q","2016-Q4",5.77407,
"AUS","HUR","WOMEN","PC_LF","Q","2017-Q1",5.918433,
"AUS","HUR","WOMEN","PC_LF","Q","2017-Q2",5.726592,
"AUS","HUR","WOMEN","PC_LF","Q","2017-Q3",5.560159,
"AUS","HUR","WOMEN","PC_LF","Q","2017-Q4",5.496724,
"AUS","HUR","WOMEN","PC_LF","Q","2018-Q1",5.576593,
"AUS","HUR","WOMEN","PC_LF","Q","2018-Q2",5.357319,
"AUS","HUR","WOMEN","PC_LF","Q","2018-Q3",5.287723,
"AUS","HUR","WOMEN","PC_LF","Q","2018-Q4",5.058574,
"AUS","HUR","WOMEN","PC_LF","Q","2019-Q1",5.057613,
"AUS","HUR","WOMEN","PC_LF","Q","2019-Q2",5.214824,
"AUS","HUR","WOMEN","PC_LF","Q","2019-Q3",5.177701,
"AUS","HUR","WOMEN","PC_LF","Q","2019-Q4",5.019802,
"AUS","HUR","WOMEN","PC_LF","Q","2020-Q1",5.053965,
"AUS","HUR","WOMEN","PC_LF","Q","2020-Q2",6.77446,
"AUS","HUR","WOMEN","PC_LF","Q","2020-Q3",6.954195,
"AUS","HUR","WOMEN","PC_LF","Q","2020-Q4",6.867236,
"AUS","HUR","WOMEN","PC_LF","Q","2021-Q1",5.670902,
"AUS","HUR","WOMEN","PC_LF","Q","2021-Q2",4.889143,
"AUS","HUR","WOMEN","PC_LF","Q","2021-Q3",4.689216,
"AUS","HUR","WOMEN","PC_LF","Q","2021-Q4",4.743497,
"AUS","HUR","WOMEN","PC_LF","Q","2022-Q1",3.813612,
"AUS","HUR","WOMEN","PC_LF","Q","2022-Q2",3.670383,
"AUS","HUR","WOMEN","PC_LF","Q","2022-Q3",3.492179,
"AUS","HUR","WOMEN","PC_LF","Q","2022-Q4",3.54614,
"AUS","HUR","WOMEN","PC_LF","A","1979",8.192168,
"AUS","HUR","WOMEN","PC_LF","A","1980",7.86692,
"AUS","HUR","WOMEN","PC_LF","A","1981",7.43352,
"AUS","HUR","WOMEN","PC_LF","A","1982",8.518765,
"AUS","HUR","WOMEN","PC_LF","A","1983",10.36995,
"AUS","HUR","WOMEN","PC_LF","A","1984",9.483179,
"AUS","HUR","WOMEN","PC_LF","A","1985",8.769008,
"AUS","HUR","WOMEN","PC_LF","A","1986",8.710496,
"AUS","HUR","WOMEN","PC_LF","A","1987",8.626371,
"AUS","HUR","WOMEN","PC_LF","A","1988",7.902781,
"AUS","HUR","WOMEN","PC_LF","A","1989",6.850511,
"AUS","HUR","WOMEN","PC_LF","A","1990",7.190954,
"AUS","HUR","WOMEN","PC_LF","A","1991",9.144935,
"AUS","HUR","WOMEN","PC_LF","A","1992",9.927213,
"AUS","HUR","WOMEN","PC_LF","A","1993",9.996856,
"AUS","HUR","WOMEN","PC_LF","A","1994",9.367094,
"AUS","HUR","WOMEN","PC_LF","A","1995",8.112302,
"AUS","HUR","WOMEN","PC_LF","A","1996",8.235561,
"AUS","HUR","WOMEN","PC_LF","A","1997",8.072286,
"AUS","HUR","WOMEN","PC_LF","A","1998",7.332494,
"AUS","HUR","WOMEN","PC_LF","A","1999",6.66173,
"AUS","HUR","WOMEN","PC_LF","A","2000",6.067721,
"AUS","HUR","WOMEN","PC_LF","A","2001",6.444006,
"AUS","HUR","WOMEN","PC_LF","A","2002",6.164438,
"AUS","HUR","WOMEN","PC_LF","A","2003",5.977485,
"AUS","HUR","WOMEN","PC_LF","A","2004",5.539613,
"AUS","HUR","WOMEN","PC_LF","A","2005",5.22245,
"AUS","HUR","WOMEN","PC_LF","A","2006",4.92522,
"AUS","HUR","WOMEN","PC_LF","A","2007",4.787311,
"AUS","HUR","WOMEN","PC_LF","A","2008",4.571883,
"AUS","HUR","WOMEN","PC_LF","A","2009",5.399816,
"AUS","HUR","WOMEN","PC_LF","A","2010",5.377285,
"AUS","HUR","WOMEN","PC_LF","A","2011",5.304792,
"AUS","HUR","WOMEN","PC_LF","A","2012",5.325491,
"AUS","HUR","WOMEN","PC_LF","A","2013",5.609225,
"AUS","HUR","WOMEN","PC_LF","A","2014",6.17203,
"AUS","HUR","WOMEN","PC_LF","A","2015",6.076174,
"AUS","HUR","WOMEN","PC_LF","A","2016",5.779705,
"AUS","HUR","WOMEN","PC_LF","A","2017",5.672569,
"AUS","HUR","WOMEN","PC_LF","A","2018",5.327362,
"AUS","HUR","WOMEN","PC_LF","A","2019",5.109109,
"AUS","HUR","WOMEN","PC_LF","A","2020",6.355812,
"AUS","HUR","WOMEN","PC_LF","A","2021",5.015441,
"AUS","HUR","WOMEN","PC_LF","A","2022",3.631137,
"LVA","HUR","MEN","PC_LF","A","1999",14.58333,
"LVA","HUR","MEN","PC_LF","A","2000",15.275,
"LVA","HUR","MEN","PC_LF","A","2001",14.575,
"LVA","HUR","MEN","PC_LF","A","2002",13.24167,
"LVA","HUR","MEN","PC_LF","A","2003",11.58333,
"LVA","HUR","MEN","PC_LF","A","2004",11.50833,
"LVA","HUR","MEN","PC_LF","A","2005",10.1,
"LVA","HUR","MEN","PC_LF","A","2006",7.333333,
"LVA","HUR","MEN","PC_LF","A","2007",6.525,
"LVA","HUR","MEN","PC_LF","A","2008",8.391666,
"LVA","HUR","MEN","PC_LF","A","2009",20.94167,
"LVA","HUR","MEN","PC_LF","A","2010",22.74167,
"LVA","HUR","MEN","PC_LF","A","2011",18.64167,
"LVA","HUR","MEN","PC_LF","A","2012",16.19167,
"LVA","HUR","MEN","PC_LF","A","2013",12.6,
"LVA","HUR","MEN","PC_LF","A","2014",11.85833,
"LVA","HUR","MEN","PC_LF","A","2015",11.08333,
"LVA","HUR","MEN","PC_LF","A","2016",10.9,
"LVA","HUR","MEN","PC_LF","A","2017",9.775,
"LVA","HUR","MEN","PC_LF","A","2018",8.416667,
"LVA","HUR","MEN","PC_LF","A","2019",7.191667,
"LVA","HUR","MEN","PC_LF","A","2020",9.125,
"LVA","HUR","MEN","PC_LF","A","2021",8.516666,
"LVA","HUR","MEN","PC_LF","A","2022",7.941667,
"CHE","HUR","WOMEN","PC_LF","A","2010",5.187603,
"CHE","HUR","WOMEN","PC_LF","A","2011",4.794016,
"CHE","HUR","WOMEN","PC_LF","A","2012",4.729824,
"CHE","HUR","WOMEN","PC_LF","A","2013",4.919197,
"CHE","HUR","WOMEN","PC_LF","A","2014",4.989128,
"CHE","HUR","WOMEN","PC_LF","A","2015",4.911623,
"CHE","HUR","WOMEN","PC_LF","A","2016",5.006649,
"CHE","HUR","WOMEN","PC_LF","A","2017",5.059075,
"CHE","HUR","WOMEN","PC_LF","A","2018",5.109302,
"CHE","HUR","WOMEN","PC_LF","A","2019",4.711465,
"CHE","HUR","WOMEN","PC_LF","A","2020",4.992707,"B"
"CHE","HUR","WOMEN","PC_LF","A","2021",5.31777,
"GBR","HUR","MEN","PC_LF","Q","1983-Q1",11.7,
"GBR","HUR","MEN","PC_LF","Q","1983-Q2",11.8,
"GBR","HUR","MEN","PC_LF","Q","1983-Q3",11.6,
"GBR","HUR","MEN","PC_LF","Q","1983-Q4",11.5,
"GBR","HUR","MEN","PC_LF","Q","1984-Q1",11.4,
"GBR","HUR","MEN","PC_LF","Q","1984-Q2",11.3,
"GBR","HUR","MEN","PC_LF","Q","1984-Q3",11.4,
"GBR","HUR","MEN","PC_LF","Q","1984-Q4",11.5,
"GBR","HUR","MEN","PC_LF","Q","1985-Q1",11.6,
"GBR","HUR","MEN","PC_LF","Q","1985-Q2",11.6,
"GBR","HUR","MEN","PC_LF","Q","1985-Q3",11.6,
"GBR","HUR","MEN","PC_LF","Q","1985-Q4",11.5,
"GBR","HUR","MEN","PC_LF","Q","1986-Q1",11.5,
"GBR","HUR","MEN","PC_LF","Q","1986-Q2",11.7,
"GBR","HUR","MEN","PC_LF","Q","1986-Q3",11.7,
"GBR","HUR","MEN","PC_LF","Q","1986-Q4",11.6,
"GBR","HUR","MEN","PC_LF","Q","1987-Q1",11.4,
"GBR","HUR","MEN","PC_LF","Q","1987-Q2",11,
"GBR","HUR","MEN","PC_LF","Q","1987-Q3",10.5,
"GBR","HUR","MEN","PC_LF","Q","1987-Q4",9.9,
"GBR","HUR","MEN","PC_LF","Q","1988-Q1",9.4,
"GBR","HUR","MEN","PC_LF","Q","1988-Q2",8.9,
"GBR","HUR","MEN","PC_LF","Q","1988-Q3",8.5,
"GBR","HUR","MEN","PC_LF","Q","1988-Q4",8.1,
"GBR","HUR","MEN","PC_LF","Q","1989-Q1",7.6,
"GBR","HUR","MEN","PC_LF","Q","1989-Q2",7.3,
"GBR","HUR","MEN","PC_LF","Q","1989-Q3",7.1,
"GBR","HUR","MEN","PC_LF","Q","1989-Q4",7,
"GBR","HUR","MEN","PC_LF","Q","1990-Q1",7,
"GBR","HUR","MEN","PC_LF","Q","1990-Q2",7,
"GBR","HUR","MEN","PC_LF","Q","1990-Q3",7.3,
"GBR","HUR","MEN","PC_LF","Q","1990-Q4",7.7,
"GBR","HUR","MEN","PC_LF","Q","1991-Q1",8.5,
"GBR","HUR","MEN","PC_LF","Q","1991-Q2",9.4,
"GBR","HUR","MEN","PC_LF","Q","1991-Q3",10,
"GBR","HUR","MEN","PC_LF","Q","1991-Q4",10.5,
"GBR","HUR","MEN","PC_LF","Q","1992-Q1",10.9,
"GBR","HUR","MEN","PC_LF","Q","1992-Q2",11.5,
"GBR","HUR","MEN","PC_LF","Q","1992-Q3",11.8,
"GBR","HUR","MEN","PC_LF","Q","1992-Q4",12.4,
"GBR","HUR","MEN","PC_LF","Q","1993-Q1",12.7,
"GBR","HUR","MEN","PC_LF","Q","1993-Q2",12.3,
"GBR","HUR","MEN","PC_LF","Q","1993-Q3",12.2,
"GBR","HUR","MEN","PC_LF","Q","1993-Q4",12.1,
"GBR","HUR","MEN","PC_LF","Q","1994-Q1",11.7,
"GBR","HUR","MEN","PC_LF","Q","1994-Q2",11.5,
"GBR","HUR","MEN","PC_LF","Q","1994-Q3",11,
"GBR","HUR","MEN","PC_LF","Q","1994-Q4",10.5,
"GBR","HUR","MEN","PC_LF","Q","1995-Q1",10.3,
"GBR","HUR","MEN","PC_LF","Q","1995-Q2",10.1,
"GBR","HUR","MEN","PC_LF","Q","1995-Q3",10,
"GBR","HUR","MEN","PC_LF","Q","1995-Q4",9.6,
"GBR","HUR","MEN","PC_LF","Q","1996-Q1",9.8,
"GBR","HUR","MEN","PC_LF","Q","1996-Q2",9.7,
"GBR","HUR","MEN","PC_LF","Q","1996-Q3",9.4,
"GBR","HUR","MEN","PC_LF","Q","1996-Q4",8.9,
"GBR","HUR","MEN","PC_LF","Q","1997-Q1",8.3,
"GBR","HUR","MEN","PC_LF","Q","1997-Q2",8.1,
"GBR","HUR","MEN","PC_LF","Q","1997-Q3",7.7,
"GBR","HUR","MEN","PC_LF","Q","1997-Q4",7.3,
"GBR","HUR","MEN","PC_LF","Q","1998-Q1",7,
"GBR","HUR","MEN","PC_LF","Q","1998-Q2",6.9,
"GBR","HUR","MEN","PC_LF","Q","1998-Q3",7,
"GBR","HUR","MEN","PC_LF","Q","1998-Q4",6.9,
"GBR","HUR","MEN","PC_LF","Q","1999-Q1",6.9,
"GBR","HUR","MEN","PC_LF","Q","1999-Q2",6.7,
"GBR","HUR","MEN","PC_LF","Q","1999-Q3",6.5,
"GBR","HUR","MEN","PC_LF","Q","1999-Q4",6.3,
"GBR","HUR","MEN","PC_LF","Q","2000-Q1",6.2,
"GBR","HUR","MEN","PC_LF","Q","2000-Q2",6,
"GBR","HUR","MEN","PC_LF","Q","2000-Q3",5.8,
"GBR","HUR","MEN","PC_LF","Q","2000-Q4",5.8,
"GBR","HUR","MEN","PC_LF","Q","2001-Q1",5.6,
"GBR","HUR","MEN","PC_LF","Q","2001-Q2",5.5,
"GBR","HUR","MEN","PC_LF","Q","2001-Q3",5.6,
"GBR","HUR","MEN","PC_LF","Q","2001-Q4",5.7,
"GBR","HUR","MEN","PC_LF","Q","2002-Q1",5.8,
"GBR","HUR","MEN","PC_LF","Q","2002-Q2",5.7,
"GBR","HUR","MEN","PC_LF","Q","2002-Q3",5.9,
"GBR","HUR","MEN","PC_LF","Q","2002-Q4",5.5,
"GBR","HUR","MEN","PC_LF","Q","2003-Q1",5.8,
"GBR","HUR","MEN","PC_LF","Q","2003-Q2",5.5,
"GBR","HUR","MEN","PC_LF","Q","2003-Q3",5.5,
"GBR","HUR","MEN","PC_LF","Q","2003-Q4",5.4,
"GBR","HUR","MEN","PC_LF","Q","2004-Q1",5.2,
"GBR","HUR","MEN","PC_LF","Q","2004-Q2",5.2,
"GBR","HUR","MEN","PC_LF","Q","2004-Q3",5,
"GBR","HUR","MEN","PC_LF","Q","2004-Q4",5.1,
"GBR","HUR","MEN","PC_LF","Q","2005-Q1",5.1,
"GBR","HUR","MEN","PC_LF","Q","2005-Q2",5.1,
"GBR","HUR","MEN","PC_LF","Q","2005-Q3",5.1,
"GBR","HUR","MEN","PC_LF","Q","2005-Q4",5.6,
"GBR","HUR","MEN","PC_LF","Q","2006-Q1",5.6,
"GBR","HUR","MEN","PC_LF","Q","2006-Q2",5.8,
"GBR","HUR","MEN","PC_LF","Q","2006-Q3",5.8,
"GBR","HUR","MEN","PC_LF","Q","2006-Q4",5.8,
"GBR","HUR","MEN","PC_LF","Q","2007-Q1",5.8,
"GBR","HUR","MEN","PC_LF","Q","2007-Q2",5.6,
"GBR","HUR","MEN","PC_LF","Q","2007-Q3",5.6,
"GBR","HUR","MEN","PC_LF","Q","2007-Q4",5.4,
"GBR","HUR","MEN","PC_LF","Q","2008-Q1",5.5,
"GBR","HUR","MEN","PC_LF","Q","2008-Q2",5.8,
"GBR","HUR","MEN","PC_LF","Q","2008-Q3",6.3,
"GBR","HUR","MEN","PC_LF","Q","2008-Q4",7,
"GBR","HUR","MEN","PC_LF","Q","2009-Q1",7.8,
